,svm_linear,svm_rbf,MLP,GPR_rbf,GPR_matern3/2,GPR_matern5/2,DecisionTree,RandomForest_10,RandomForest_100,AdaBoost_10,AdaBoost_100,ExtraTrees_10,ExtraTrees_100
WFG7_30_700_uniform.csv,0.03398585319519043,0.009998083114624023,0.6515161991119385,0.4519538879394531,0.6786854267120361,0.6865811347961426,0.018451452255249023,0.09972906112670898,0.8360929489135742,0.047312259674072266,0.35277628898620605,0.03672623634338379,0.3608818054199219
WFG9_30_800_normal.csv,0.0004527568817138672,0.00035500526428222656,0.13982009887695312,0.5646600723266602,0.8221914768218994,0.5527522563934326,0.021700382232666016,0.1076974868774414,0.9542679786682129,0.053778886795043945,0.37577295303344727,0.03941845893859863,0.3880126476287842
WFG1_30_1200_uniform.csv,0.03176426887512207,0.008645772933959961,0.465320348739624,1.4817287921905518,2.5122506618499756,2.64300537109375,0.03435969352722168,0.16857576370239258,1.5941534042358398,0.08208298683166504,0.56479811668396,0.059478759765625,0.5904934406280518
WFG4_30_150_normal.csv,0.002168416976928711,0.0011239051818847656,0.04777026176452637,0.026659488677978516,0.0318300724029541,0.028322458267211914,0.0028390884399414062,0.02472066879272461,0.18601512908935547,0.014382600784301758,0.13284826278686523,0.010738134384155273,0.10372781753540039
DTLZ4_6_150_normal.csv,0.00029468536376953125,0.00019168853759765625,0.01013636589050293,0.005195140838623047,0.008865594863891602,0.0056688785552978516,0.00020623207092285156,0.010492086410522461,0.0885164737701416,0.001547098159790039,0.0014383792877197266,0.004786968231201172,0.044764041900634766
WFG8_6_700_uniform.csv,0.021117687225341797,0.005700349807739258,0.6015951633453369,0.09273886680603027,0.4988133907318115,0.6743021011352539,0.003981351852416992,0.03361940383911133,0.24412226676940918,0.016175031661987305,0.1357109546661377,0.01351308822631836,0.1309032440185547
WFG4_20_100_normal.csv,0.000823974609375,0.0005230903625488281,0.05245256423950195,0.009699821472167969,0.014480352401733398,0.014050960540771484,0.001191854476928711,0.015992403030395508,0.12526893615722656,0.010128259658813477,0.09610986709594727,0.007613182067871094,0.07265996932983398
DTLZ3_6_1500_uniform.csv,0.057694435119628906,0.07658052444458008,1.1643798351287842,0.522432804107666,0.6632022857666016,0.6840603351593018,0.011159181594848633,0.06768202781677246,0.5100588798522949,0.026764392852783203,0.03749966621398926,0.024852275848388672,0.24321532249450684
WFG2_20_200_normal.csv,0.0007386207580566406,0.0008771419525146484,0.06434011459350586,0.043099164962768555,0.04778718948364258,0.038323163986206055,0.002516508102416992,0.023915529251098633,0.17758679389953613,0.013812780380249023,0.12297701835632324,0.010521888732910156,0.10083341598510742
WFG8_6_1500_uniform.csv,0.05730080604553223,0.01833510398864746,0.7234597206115723,0.5375065803527832,3.238495111465454,3.352043867111206,0.009426116943359375,0.06543207168579102,0.4821805953979492,0.028280973434448242,0.20836329460144043,0.023908138275146484,0.2354269027709961
WFG8_30_700_normal.csv,0.0005016326904296875,0.0007212162017822266,0.13701486587524414,0.485806941986084,0.7770426273345947,0.5397055149078369,0.01559305191040039,0.08991813659667969,0.737757682800293,0.048033714294433594,0.37253427505493164,0.034746408462524414,0.339092493057251
DTLZ5_10_800_uniform.csv,0.030557870864868164,0.02855706214904785,0.22817683219909668,0.5330092906951904,0.7304692268371582,0.8698205947875977,0.0071125030517578125,0.05066847801208496,0.36424851417541504,0.022969484329223633,0.17321324348449707,0.019593238830566406,0.19176673889160156
WFG4_16_1500_normal.csv,0.05679893493652344,0.09532785415649414,0.7649359703063965,0.5569519996643066,3.014787197113037,3.46441388130188,0.023625612258911133,0.12279129028320312,1.094754695892334,0.05937957763671875,0.3770325183868408,0.044965505599975586,0.44326114654541016
DTLZ3_30_600_normal.csv,0.014230012893676758,0.0175933837890625,0.5898005962371826,0.07089543342590332,0.32808804512023926,0.30266404151916504,0.014868497848510742,0.0846257209777832,0.6752979755401611,0.04050326347351074,0.29236483573913574,0.03142094612121582,0.3170182704925537
WFG4_20_350_uniform.csv,0.012253046035766602,0.0070841312408447266,0.08028125762939453,0.12539911270141602,0.12391924858093262,0.1531529426574707,0.005189418792724609,0.037305593490600586,0.2757072448730469,0.0198671817779541,0.1741466522216797,0.015402793884277344,0.14967727661132812
DTLZ5_20_350_normal.csv,0.001676321029663086,0.0013446807861328125,0.09485483169555664,0.09746408462524414,0.17054152488708496,0.13007640838623047,0.0051975250244140625,0.03759288787841797,0.27309656143188477,0.01971292495727539,0.15772676467895508,0.015350580215454102,0.15095210075378418
WFG4_30_1200_uniform.csv,0.13954687118530273,0.07709479331970215,1.2111971378326416,2.4682135581970215,2.0989105701446533,2.0302581787109375,0.03107595443725586,0.151381254196167,1.408494234085083,0.08341121673583984,0.5828235149383545,0.06077837944030762,0.6022086143493652
DTLZ7_20_2000_normal.csv,0.11563444137573242,0.11873412132263184,1.798790693283081,3.8097920417785645,6.168485164642334,7.189322233200073,0.04369807243347168,0.21098899841308594,2.0197460651397705,0.09751701354980469,0.6843433380126953,0.07477974891662598,0.7109754085540771
DTLZ6_16_100_uniform.csv,0.0012590885162353516,0.00069427490234375,0.14528489112854004,0.015246868133544922,0.015145540237426758,0.011576175689697266,0.0009796619415283203,0.01542353630065918,0.12088418006896973,0.009582042694091797,0.10456061363220215,0.007724761962890625,0.06966900825500488
ZDT2_30_2000_normal.csv,0.009797334671020508,0.0179750919342041,0.6160778999328613,14.856321573257446,4.899780750274658,6.150492191314697,0.06218528747558594,0.29012441635131836,2.862396717071533,0.14458394050598145,1.017897367477417,0.10089874267578125,1.0015685558319092
DTLZ6_20_100_uniform.csv,0.0014486312866210938,0.0007228851318359375,0.12782931327819824,0.012075424194335938,0.011497020721435547,0.017163753509521484,0.0011241436004638672,0.015560626983642578,0.12172365188598633,0.010637521743774414,0.10075807571411133,0.007981538772583008,0.07367253303527832
DTLZ1_16_250_normal.csv,0.002468109130859375,0.0027871131896972656,0.280322790145874,0.014545440673828125,0.0380401611328125,0.01946854591369629,0.0026869773864746094,0.026419878005981445,0.1932675838470459,0.01516103744506836,0.12584590911865234,0.011310100555419922,0.10794210433959961
WFG2_20_1200_normal.csv,0.01128530502319336,0.009586334228515625,0.16148161888122559,1.7103309631347656,1.838423490524292,1.9736237525939941,0.020882129669189453,0.11946344375610352,1.031353235244751,0.05872225761413574,0.4211769104003906,0.04326820373535156,0.43299174308776855
