,svm_linear,svm_rbf,MLP,GPR_rbf,GPR_matern3/2,GPR_matern5/2,DecisionTree,RandomForest_10,RandomForest_100,AdaBoost_10,AdaBoost_100,ExtraTrees_10,ExtraTrees_100
unconstrained-f-f1_2_400_uniform.csv,-0.1613695209440862,-0.1613695209447199,-0.1796991567585684,0.8506341728773037,0.9097429814459557,0.9026775527076604,0.8012513191113902,0.8067722404117615,0.8809654116996498,0.7346135702174379,0.5740554845367756,0.9393316277968925,0.95051439785242
unconstrained-f-f1_2_200_uniform.csv,-0.16334266679574694,-0.16334266679551868,-0.1796991567586841,0.7715517802290893,0.8390367563389148,0.8311454208767293,0.6622436556742977,0.6890810192916708,0.7048462932910093,0.6148255903016038,0.5617083390576008,0.8675380771590082,0.8635409197992084
speed-reducer-f1_7_400_uniform.csv,0.8095851044804382,0.038576243232605,-17.725009379745764,0.9736852572648242,0.9278527116515671,0.9347756734606909,0.9008237324150344,0.9604302513055131,0.9700187685408683,0.8975172513541378,0.9405543259700483,0.9717855855353759,0.9803483130445407
welded-beam-f1_4_700_uniform.csv,0.8477138059069146,0.9653969044460431,0.9530814812100241,0.9998055456128268,0.9998456478422518,0.9999525596992617,0.9621298978467949,0.9845166930969841,0.9897582169213753,0.909705830700672,0.9326707111271869,0.9922378900760533,0.9950988763197739
gear-train-f1_4_400_uniform.csv,0.10145037728839112,0.2520381138568921,0.6989884489947638,0.7001430534805295,0.7461808502231244,0.7372667210210322,0.32385385116537013,0.563724791429709,0.5687940619558393,0.3924158919785886,0.36900956660385653,0.8177645521185818,0.8249644080747284
kursawe-f2_3_150_uniform.csv,0.9406167880078459,0.9796782613093077,0.6811976727012712,-4.589754046739747,0.999870040422574,0.9999612787547836,0.8631011792147739,0.9327099289684655,0.9449669993664409,0.8386844298729668,0.8974600678413134,0.971749418714656,0.9781520776482685
speed-reducer-f3_7_200_uniform.csv,0.06771496669445265,-0.013831170019864336,-93.77850060205607,0.9633564908612883,0.9618551652486647,0.9724458195713013,0.9988828370468059,0.9986791512731028,0.9994851982000363,0.9947796600089611,0.9988197141533095,0.999769632742838,0.9999048574130821
unconstrained-f-f1_2_1000_uniform.csv,-0.15901496539730564,-0.15901496540143767,-0.17969915675778747,0.9816041967562812,0.9915456409103999,0.9917940821263469,0.9557693599400344,0.9707864979119089,0.973560150907938,0.7691986246504836,0.688913899456312,0.979829632873265,0.98209269734728
speed-reducer-f3_7_150_uniform.csv,0.03261022529503621,-0.03665120908789321,-84.43136749775213,0.9237217275219394,0.9405602131378484,0.9609255712774448,0.9990732908792239,0.9990359882028832,0.999499980825117,0.9866147307655727,0.9962438404920826,0.9995821651883459,0.9999404265545653
unconstrained-f-f1_2_150_uniform.csv,-0.1673703273994549,-0.16737032740023006,-0.17969915675868342,0.5788652355665198,0.7311190968274711,0.6914133976595334,0.7079140628549472,0.7821020899086935,0.7730016418216951,0.6823478428776828,0.6557136627670306,0.8576884483985212,0.8902783467158769
speed-reducer-f1_7_150_uniform.csv,0.7636958994456127,0.014836203138932191,-25.747705972114428,0.691455614733129,0.8698941493460581,0.8337827236575461,0.8525194267464415,0.9249414306477763,0.9361642706915552,0.877647004292857,0.917205399331366,0.9475836617203972,0.9612373864574161
gear-train-f1_4_200_uniform.csv,0.06755512331591962,0.1361531695216993,0.4137840146103243,0.19348215952650027,0.2793025039630669,0.2561105542295581,0.3272673582146376,0.36357899038433983,0.3733070219063812,0.3764498386279682,0.37159680490783376,0.41812794167145195,0.46139517369508765
pressure-f2_4_400_uniform.csv,0.06926980019074958,-0.14444049903766953,-2.7232821104822715,0.9999929889696779,0.9999501322963376,0.999991918725592,0.9799582781305809,0.9899294706918731,0.9927700504148129,0.9480305113878881,0.9610055822929482,0.9959957108766451,0.9975885607015127
four-bar-f1_4_100_uniform.csv,0.17584888482640593,0.02499188391979823,-50.84362788786239,0.9998511394684751,0.9994187592924398,0.9998816564528584,0.8718593617005982,0.9416462811703691,0.9468479049976742,0.8994160357822902,0.9280970484861629,0.9611023118947977,0.9685519297361842
kursawe-f1_3_400_uniform.csv,0.9569623050676007,0.9932067590283287,-19.200643020496422,-412.4785826839648,0.9999708881506284,0.9999797951877382,0.9449058558617804,0.9776894273836536,0.980688496218994,0.8820418872023792,0.9286287009749989,0.9878025173343294,0.9930062074774464
pressure-f1_4_100_uniform.csv,0.44141197420139533,-0.14916303350060556,-1.9678377141141237,-1.302090993640224,-0.6357545853446527,-0.8861791760105409,0.8341605156061405,0.9202408117040407,0.9221510561119499,0.857884289866521,0.9005720805975223,0.9428778478254966,0.9606626668041349
gear-train-f1_4_700_uniform.csv,0.09631206103965217,0.3434215270683252,0.8133549106323517,0.7613674402724931,0.8485112680581692,0.8309606825558129,0.45320140388041585,0.5659677396124714,0.6785496781320901,0.5010533271433533,-0.14227189695217501,0.8424368939774757,0.9117181223862918
pressure-f1_4_150_uniform.csv,0.3244287437954916,-0.08005774656727294,-1.9859272612862413,-2.6508641813498888,-1.2561751728870352,-1.7446570431994752,0.8718246614284161,0.9114365544866887,0.9247611729930619,0.8476249198745973,0.8868189015071892,0.9557237715257825,0.9582897864590295
four-bar-f1_4_200_uniform.csv,0.3556836259198882,0.11165913344881939,-50.45573611234557,0.9999967012382935,0.9996998136799085,0.9999533410605713,0.9098217953154802,0.9526684141436289,0.953450549446767,0.8820657240540527,0.9321836855454165,0.9689977319539462,0.9761947059651707
