,svm_linear,svm_rbf,MLP,GPR_rbf,GPR_matern3/2,GPR_matern5/2,DecisionTree,RandomForest_10,RandomForest_100,AdaBoost_10,AdaBoost_100,ExtraTrees_10,ExtraTrees_100
unconstrained-f-f1_2_400_uniform.csv,-0.16128873259040719,-0.16128873259041948,-0.1827720115959232,0.8573249425790687,0.9165316311311867,0.9057974786484891,0.5626384082446906,0.689892158856979,0.6990459494452808,0.4140199946507847,0.304962008407216,0.7977622655074954,0.8723462339697114
unconstrained-f-f1_2_200_uniform.csv,-0.17888927220062242,-0.17888927220104808,-0.20081791321005382,0.5738552563304068,0.7135096972565738,0.6900702114361533,0.45743555320378065,0.48718502019659427,0.6323577471822344,0.5105394655049325,0.45491510381150135,0.7581816742706384,0.7693335014503676
speed-reducer-f1_7_400_uniform.csv,0.8093100428703085,0.011238864291996765,-17.557290021965862,0.9266699694629994,0.9170358761512144,0.9123312954016056,0.8918412010580157,0.9477336075901193,0.9613743033632236,0.8900349261648375,0.9322087337514657,0.9650751878271568,0.974840103026367
welded-beam-f1_4_700_uniform.csv,0.8461897866410897,0.9548502454456378,0.9431570240157084,0.9998167850122923,0.9998470628890305,0.9999492012895213,0.9525378579546426,0.9811549108076942,0.9855232732089767,0.8981885297775938,0.9269632774701566,0.9898264762125368,0.9941072062580145
gear-train-f1_4_400_uniform.csv,0.15715231887140826,0.36365971289939913,0.7844055097446402,0.792128713262726,0.8590645918785966,0.8480074875707203,-2.296231842184347,-0.8177659393917391,-0.160041242950585,-1.4594085307742506,-1.5178172645662165,0.718661759413687,0.826683659373167
kursawe-f2_3_150_uniform.csv,0.9280568006853068,0.9706392770563088,0.6283587271153678,-4.819728105158674,0.9993745033369879,0.9997998886969942,0.803157871141843,0.9092992181257197,0.9310913947310407,0.7990504277165575,0.8829886850650048,0.9461737117426662,0.9658858892549119
speed-reducer-f3_7_200_uniform.csv,0.0627454352413603,-0.008754703614594206,-105.77662251449014,0.9014980605936447,0.9426593244837985,0.9541316269470663,0.997539310563846,0.9989166392191109,0.9992107142911653,0.9922663798680491,0.9982064844379541,0.9994251631144124,0.9997834970508734
unconstrained-f-f1_2_1000_uniform.csv,-0.15592209247938488,-0.15592209247819228,-0.17677537337482946,0.9272356409317043,0.9738478452164928,0.9699823838769636,0.936825083121722,0.9637702441314959,0.9674587009247041,0.7190905255502682,0.577615328423889,0.966535946561908,0.9767789666068337
speed-reducer-f3_7_150_uniform.csv,0.010804567475294968,-0.03803328883804928,-110.09241673143738,0.8225229829675135,0.8846440189979863,0.9171490144175257,0.9970089500063681,0.9983214741669432,0.9987997362290362,0.9921321653565176,0.9968995076712796,0.9995308678663815,0.9998309635086853
unconstrained-f-f1_2_150_uniform.csv,-0.1838753658354273,-0.183875365834901,-0.20052151778916594,0.6350493339691877,0.7532140176654905,0.7196577767429982,-0.29892212772804927,0.1230418190348618,0.2967524366140396,-0.0506514710906756,0.12387538601978239,0.8830857505647478,0.8772656193188324
speed-reducer-f1_7_150_uniform.csv,0.6975948935581677,-0.050421581064984136,-23.393576471326924,0.658228835171097,0.8677138681277136,0.8252878621603417,0.7682201189721702,0.9075591443467224,0.9123832787472944,0.8735809807902394,0.8964345453670047,0.9359536787031104,0.9568801050939207
gear-train-f1_4_200_uniform.csv,0.28485945195001944,0.49072179480525646,0.2618656619609635,0.767536617675665,0.8001857863396753,0.7917904068537812,0.05615482546695587,0.4799396469699194,0.5366537432940958,0.13851317941147756,0.43458764686603224,0.7650360761187736,0.7824355000928737
pressure-f2_4_400_uniform.csv,0.03604596236655559,-0.13981243050134648,-2.8110628932915,0.9999893762297217,0.9999727729857563,0.9999945482905238,0.9737480681829196,0.9886029234896517,0.9906477597530271,0.948674423492381,0.958421531527893,0.9955656138207095,0.9970261295058902
four-bar-f1_4_100_uniform.csv,0.029951926356439885,-0.1071337956531859,-57.63059153768702,0.9998074378596948,0.9992885884076674,0.9998497992958105,0.873125108417355,0.9160304706571532,0.9270405928121394,0.8804893044974209,0.9122584168858865,0.9469493247456187,0.962676699857339
kursawe-f1_3_400_uniform.csv,0.9583979291556514,0.9896179754603022,-20.25765409199174,-463.7389984714591,0.9998836547557277,0.9999226749170937,0.9244956943119742,0.9719694995461128,0.9780782376048792,0.8758852034949435,0.9300101126310768,0.9843258662086705,0.991197873920892
pressure-f1_4_100_uniform.csv,0.3880864264083973,-0.12055708099317786,-1.901641047611836,-1.1430976372537707,-0.42040745884544944,-0.6680545154146877,0.8189695297898624,0.8556895161033939,0.8987333407555791,0.8324690495113094,0.860527823781546,0.8979193047157403,0.9311303705862477
gear-train-f1_4_700_uniform.csv,0.08563179259959301,0.3192689449154207,0.8321190729585792,0.7143307284058038,0.8294758300155026,0.8073713904160836,0.3298656396348503,0.2854546254440235,0.4472796660780049,0.3990545276404676,-0.11087842636560544,0.7405652025285834,0.798406605836289
pressure-f1_4_150_uniform.csv,0.19908587872187913,-0.15444788943029958,-2.312724063890114,-2.4791749737762148,-1.4793482914770473,-1.999168937910771,0.7186577831445401,0.8954735075970047,0.9114717898897343,0.8399241280214506,0.8660549552039243,0.9261509306468074,0.9424348615249363
four-bar-f1_4_200_uniform.csv,0.27026546647044375,0.0577147773883699,-55.013429712817114,0.9999562383973688,0.999514409548954,0.9999139631556911,0.8994992480227741,0.952817015235835,0.9534731719536225,0.9026459260630052,0.9346936589412781,0.9693387887513729,0.9769663659800276
